id,species_guid,icode,author_display,title
,453df721-a43c-48b1-b5db-e13e9e349bc5,1695,"季良, 1995",
,453df721-a43c-48b1-b5db-e13e9e349bc5,1695,"季良, 1995",
,453df721-a43c-48b1-b5db-e13e9e349bc5,1695,"季良, 1995",
,453df721-a43c-48b1-b5db-e13e9e349bc5,1695,"季良, 1995",
,453df721-a43c-48b1-b5db-e13e9e349bc5,1695,"季良, 1995",
,7a784fcf-96df-45e8-85df-481130892c36,1656,"Alan Crabtree et al., 1990",
,7a784fcf-96df-45e8-85df-481130892c36,7000,"CAB, 2006",
,7a784fcf-96df-45e8-85df-481130892c36,1656,"Alan Crabtree et al., 1990",
,7a784fcf-96df-45e8-85df-481130892c36,7000,"CAB, 2006",
,7a784fcf-96df-45e8-85df-481130892c36,7000,"CAB, 2006",
,7a784fcf-96df-45e8-85df-481130892c36,1656,"Alan Crabtree et al., 1990",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,1695,"季良, 1995",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,1695,"季良, 1995",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,7000,"CAB, 2006",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,1695,"季良, 1995",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,7000,"CAB, 2006",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,1695,"季良, 1995",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,7000,"CAB, 2006",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,1695,"季良, 1995",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,7000,"CAB, 2006",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,1695,"季良, 1995",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,1695,"季良, 1995",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,7000,"CAB, 2006",
,2a9b9ba9-9801-482f-9d06-823f98d295d1,7000,"CAB, 2006",
,34f55b25-e97b-4db1-8a96-09ed1a28c347,1695,"季良, 1995",
,34f55b25-e97b-4db1-8a96-09ed1a28c347,1695,"季良, 1995",
,34f55b25-e97b-4db1-8a96-09ed1a28c347,1695,"季良, 1995",
,34f55b25-e97b-4db1-8a96-09ed1a28c347,1695,"季良, 1995",
,34f55b25-e97b-4db1-8a96-09ed1a28c347,1695,"季良, 1995",
,34f55b25-e97b-4db1-8a96-09ed1a28c347,1695,"季良, 1995",
,34f55b25-e97b-4db1-8a96-09ed1a28c347,7000,"CAB, 2006",
,856c9eac-bc11-49af-aa05-c356ec2033b1,164892,"Parrella G, et al. 2016",
,856c9eac-bc11-49af-aa05-c356ec2033b1,165503,"Parrella G, et al. 2017",
,856c9eac-bc11-49af-aa05-c356ec2033b1,165503,"Parrella G, et al. 2017",
,856c9eac-bc11-49af-aa05-c356ec2033b1,7000,"CAB, 2006",
,afed57c2-5cbf-420f-867b-506574e449d4,7000,"CAB, 2006",
,afed57c2-5cbf-420f-867b-506574e449d4,1654,CMI/AAB,
,afed57c2-5cbf-420f-867b-506574e449d4,1654,CMI/AAB,
,afed57c2-5cbf-420f-867b-506574e449d4,1654,CMI/AAB,
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,1674,"牛宏舜等, 1992",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,1674,"牛宏舜等, 1992",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,1674,"牛宏舜等, 1992",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,1674,"牛宏舜等, 1992",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,1674,"牛宏舜等, 1992",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,10388,"董薇等, 2005",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d61685a5-48a8-40e8-b435-f8f2632220aa,165498,"Seo J K, et al. 2017",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,7000,"CAB, 2006",
,d0b80816-5e38-41c5-ad53-ad15e48f63dd,10388,"董薇等, 2005",
,cd301f21-3686-4d8b-93ca-a520bc31f146,7000,"CAB, 2006",
,cd301f21-3686-4d8b-93ca-a520bc31f146,1695,"季良, 1995",
,cd301f21-3686-4d8b-93ca-a520bc31f146,1695,"季良, 1995",
,cd301f21-3686-4d8b-93ca-a520bc31f146,1695,"季良, 1995",
,cd301f21-3686-4d8b-93ca-a520bc31f146,1695,"季良, 1995",
,cd301f21-3686-4d8b-93ca-a520bc31f146,1695,"季良, 1995",
,4015443a-06ca-4acd-8175-63aa8abf5895,7000,"CAB, 2006",
,4015443a-06ca-4acd-8175-63aa8abf5895,7000,"CAB, 2006",
,4015443a-06ca-4acd-8175-63aa8abf5895,7000,"CAB, 2006",
,4015443a-06ca-4acd-8175-63aa8abf5895,448,"CABI and EPPO, 1992",
,4015443a-06ca-4acd-8175-63aa8abf5895,7000,"CAB, 2006",
,4015443a-06ca-4acd-8175-63aa8abf5895,1674,"牛宏舜等, 1992",
,4015443a-06ca-4acd-8175-63aa8abf5895,448,"CABI and EPPO, 1992",
,4015443a-06ca-4acd-8175-63aa8abf5895,7000,"CAB, 2006",
,4015443a-06ca-4acd-8175-63aa8abf5895,165864,"Candresse T, et al. 2017",
,4015443a-06ca-4acd-8175-63aa8abf5895,448,"CABI and EPPO, 1992",
,4015443a-06ca-4acd-8175-63aa8abf5895,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,1695,"季良, 1995",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,1695,"季良, 1995",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,1695,"季良, 1995",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,1695,"季良, 1995",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,7000,"CAB, 2006",
,3279cf07-4864-44f9-84d2-84ae3b4ab357,1695,"季良, 1995",
,9ee17673-b042-46dd-b6c6-5f8d46473313,1674,"牛宏舜等, 1992",
,9ee17673-b042-46dd-b6c6-5f8d46473313,1674,"牛宏舜等, 1992",
,9ee17673-b042-46dd-b6c6-5f8d46473313,1654,CMI/AAB,
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,1695,"季良, 1995",
,b829fb9b-2842-4cb5-8e24-08355d609df5,158513,"Vemana K,et al.2014",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,1695,"季良, 1995",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,1695,"季良, 1995",
,b829fb9b-2842-4cb5-8e24-08355d609df5,1695,"季良, 1995",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,1695,"季良, 1995",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,168433,"Rageshwari S, et al. 2019",
,b829fb9b-2842-4cb5-8e24-08355d609df5,1695,"季良, 1995",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,1695,"季良, 1995",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,b829fb9b-2842-4cb5-8e24-08355d609df5,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,154961,"Chen,et al.,2012",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,157077,"许泽永,等.1990",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,161494,"Park C Y, et al. 2015",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,168360,"Kwon S J, et al. 2019",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,1695,"季良, 1995",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,1695,"季良, 1995",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,161502,"Milosevic D, et al. 2015",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,10570,"李宏等, 2004",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,10647,"吉训聪等, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,159234,"Babu B,et al.2014",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,154942,"田兆丰,等.2004",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,159495,"Choi S K,et al.2014",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,10325,"孔宝华等, 2001",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,169465,"车海彦, 等. 2020",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,158805,"Wang Y F,et al.2014",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,10325,"孔宝华等, 2001",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,1695,"季良, 1995",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,1695,"季良, 1995",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,10437,"李桂芬等, 2007",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,158285,"Liu J,et al.2014",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,165360,"Yoon J Y, et al. 2017",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,10325,"孔宝华等, 2001",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,164888,"Lu X B, et al. 2016",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,159795,"CABI, 2015",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,165125,"N. Shahmohammadi,2015",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,155102,"刘文洪,等.2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,10325,"孔宝华等, 2001",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,162323,"Henderson D C, et al. 2014",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,165487,"Lepcha S S, et al. 2017",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,168323,"Sinha S, et al. 2019",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,16031436,沈阳等，2019,
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,167129,"Yeturu S, et al. 2018",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,1695,"季良, 1995",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,165488,"Yoon J Y, et al. 2017",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,10431,"周益军, 2000",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,165922,"Cao X, et al. 2017",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,166975,"Mirhosseini H A, et al. 2017",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,158803,"Yoon J Y,et al.2014",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,1695,"季良, 1995",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,10431,"周益军, 2000",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,159891,"Kayode A B,et al.2014",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,160580,"Basavaraj Bagewadi, et al. 2015",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,155097,"刘洪义, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,166976,"Yuki V A, et al. 2017",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,163697,"Chatzivassiliou E K, et al. 2016",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,159723,"Milojevic K,et al.2014",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,1695,"季良, 1995",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,1695,"季良, 1995",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,1695,"季良, 1995",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,164951,"Milojevic K, et al. 2016",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,159498,"Parrella G,et al.2014",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,154941,"蒋军喜,等.2003",
,4bd52935-04ac-41ab-a820-c1e6b32b24c7,7000,"CAB, 2006",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,7000,"CAB, 2006",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,7000,"CAB, 2006",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,10329,"吴红芝等, 2002",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,10325,"孔宝华等, 2001",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,7000,"CAB, 2006",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,16031436,沈阳等，2019,
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,7000,"CAB, 2006",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,7000,"CAB, 2006",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,1695,"季良, 1995",
,0973c7fc-0f7d-4dda-857b-d09eeb6af283,7000,"CAB, 2006",
,9826c067-4c7f-486e-a20f-518d8b251d56,1654,CMI/AAB,
,9826c067-4c7f-486e-a20f-518d8b251d56,7000,"CAB, 2006",
,9826c067-4c7f-486e-a20f-518d8b251d56,7000,"CAB, 2006",
,9826c067-4c7f-486e-a20f-518d8b251d56,7000,"CAB, 2006",
,9826c067-4c7f-486e-a20f-518d8b251d56,7000,"CAB, 2006",
,9826c067-4c7f-486e-a20f-518d8b251d56,1654,CMI/AAB,
,9826c067-4c7f-486e-a20f-518d8b251d56,7000,"CAB, 2006",
,9826c067-4c7f-486e-a20f-518d8b251d56,7000,"CAB, 2006",
,9826c067-4c7f-486e-a20f-518d8b251d56,7000,"CAB, 2006",
,9826c067-4c7f-486e-a20f-518d8b251d56,7000,"CAB, 2006",
,9826c067-4c7f-486e-a20f-518d8b251d56,7000,"CAB, 2006",
,6522a546-5a5a-431a-90c8-9d9219e69c2e,7000,"CAB, 2006",
,6522a546-5a5a-431a-90c8-9d9219e69c2e,1719,"植物病毒鉴定编写组, 1980",
,6522a546-5a5a-431a-90c8-9d9219e69c2e,7000,"CAB, 2006",
