icode,author_display,title,species_guid,id
10336,"蔡红等, 2001",侵染唐菖蒲的菜豆黄花叶病毒的初步研究,4f98e278-2291-4970-b7b6-04281ca8d227,
1654,CMI/AAB,CIE Descripitions of Plant Viruses,4f98e278-2291-4970-b7b6-04281ca8d227,
162323,"Henderson D C, et al. 2014","First Detection of Ligustrum necrotic ringspot virus, Cucumber mosaic virus, and Alternanthera mosaic virus in Mazus reptans in the United States",6f0c23ba-61d8-40a5-a77d-3fe1b4283e05,
157027,"陈剑平,等.2007",我国49种线状植物病毒分子鉴定及其基因组研究,2acd00d0-1659-407d-baed-3dc3730151e8,
7000,"CAB, 2006",CPC2006,2acd00d0-1659-407d-baed-3dc3730151e8,
7000,"CAB, 2006",CPC2006,2acd00d0-1659-407d-baed-3dc3730151e8,
7000,"CAB, 2006",CPC2006,2acd00d0-1659-407d-baed-3dc3730151e8,
7000,"CAB, 2006",CPC2006,2acd00d0-1659-407d-baed-3dc3730151e8,
7000,"CAB, 2006",CPC2006,2acd00d0-1659-407d-baed-3dc3730151e8,
1654,CMI/AAB,CIE Descripitions of Plant Viruses,2acd00d0-1659-407d-baed-3dc3730151e8,
157027,"陈剑平,等.2007",我国49种线状植物病毒分子鉴定及其基因组研究,cbf28659-fad9-43d5-b066-5cfe43b2187c,
154932,"明艳林,等.2005",侵染厦门百合的百合无症病毒的鉴定及其分子检测,cbf28659-fad9-43d5-b066-5cfe43b2187c,
7000,"CAB, 2006",CPC2006,cbf28659-fad9-43d5-b066-5cfe43b2187c,
7000,"CAB, 2006",CPC2006,cbf28659-fad9-43d5-b066-5cfe43b2187c,
7000,"CAB, 2006",CPC2006,cbf28659-fad9-43d5-b066-5cfe43b2187c,
10325,"孔宝华等, 2001",云南省花卉病毒病种类及防治对策,cbf28659-fad9-43d5-b066-5cfe43b2187c,
1654,CMI/AAB,CIE Descripitions of Plant Viruses,cbf28659-fad9-43d5-b066-5cfe43b2187c,
2917,"CABI, 2005",Lily symptomless virus,cbf28659-fad9-43d5-b066-5cfe43b2187c,
2917,"CABI, 2005",Lily symptomless virus,cbf28659-fad9-43d5-b066-5cfe43b2187c,
2917,"CABI, 2005",Lily symptomless virus,cbf28659-fad9-43d5-b066-5cfe43b2187c,
168657,"I. S. Cho,2020",韩国首次报道西番莲潜隐病毒Passiflora latent virus感染柿子,dc14fb7a-8468-4171-ac06-bbe6a4212f77,
169010,W.A. Monger and R.J. Eden,英国首次报道在虎耳兰上发现尼润潜隐病毒（NeLV）,151edf66-0394-4416-9b53-ad39669c5298,
157027,"陈剑平,等.2007",我国49种线状植物病毒分子鉴定及其基因组研究,a86645a1-c87b-45b7-be5f-c46ae07be3db,
165126,"Sorrentino R, 2017",First Report of Kalanchoe mosaic virus and Kalanchoe latent virus Infecting Ghost Plant ( Graptopetalum paraguayense ) in Italy,28911874-45ad-4f75-9f0c-eace9e645a11,
163561,"Voncina D, et al. 2016","First Report of Onion yellow dwarf virus, Leek yellow stripe virus, and Garlic common latent virus on Garlic in Croatia",e4232027-b677-4730-8565-6022dad8f470,
161525,"Vucurovic A, et al. 2015",First Report of Garlic common latent virus Infecting Garlic in Serbia,e4232027-b677-4730-8565-6022dad8f470,
159104,"Chodorska M,et al.2014","First Report of Onion yellow dwarf virus, Garlic common latent virus and Shallot latent virus on Garlic in Poland",e4232027-b677-4730-8565-6022dad8f470,
7000,"CAB, 2006",CPC2006,8a38ef27-275d-4d1b-bad5-fd7d0f33e9e6,
7000,"CAB, 2006",CPC2006,8a38ef27-275d-4d1b-bad5-fd7d0f33e9e6,
7000,"CAB, 2006",CPC2006,8a38ef27-275d-4d1b-bad5-fd7d0f33e9e6,
7000,"CAB, 2006",CPC2006,8a38ef27-275d-4d1b-bad5-fd7d0f33e9e6,
7000,"CAB, 2006",CPC2006,240de115-119e-4f75-a411-6738f8f9ee7f,
7000,"CAB, 2006",CPC2006,240de115-119e-4f75-a411-6738f8f9ee7f,
7000,"CAB, 2006",CPC2006,240de115-119e-4f75-a411-6738f8f9ee7f,
7000,"CAB, 2006",CPC2006,240de115-119e-4f75-a411-6738f8f9ee7f,
7000,"CAB, 2006",CPC2006,067a6baf-5962-4022-a4e6-5dadbf616d0d,
7000,"CAB, 2006",CPC2006,067a6baf-5962-4022-a4e6-5dadbf616d0d,
7000,"CAB, 2006",CPC2006,067a6baf-5962-4022-a4e6-5dadbf616d0d,
7000,"CAB, 2006",CPC2006,067a6baf-5962-4022-a4e6-5dadbf616d0d,
163466,"Oleas A, et al. 2016","First Report of Leek yellow stripe virus, Shallot latent virus, and Onion yellow dwarf virus in Garlic From Ecuador",745b4379-f734-429b-9b0b-0bc3b6739cc3,
159104,"Chodorska M,et al.2014","First Report of Onion yellow dwarf virus, Garlic common latent virus and Shallot latent virus on Garlic in Poland",745b4379-f734-429b-9b0b-0bc3b6739cc3,
10325,"孔宝华等, 2001",云南省花卉病毒病种类及防治对策,48168120-3690-4f5c-9416-dc32f0880d87,
1690,"张健如等, 1991",花卉植物病毒及病毒病,48168120-3690-4f5c-9416-dc32f0880d87,
7000,"CAB, 2006",CPC2006,9eb22014-592b-4900-abb9-7f2db55faf13,
7000,"CAB, 2006",CPC2006,9eb22014-592b-4900-abb9-7f2db55faf13,
7000,"CAB, 2006",CPC2006,9eb22014-592b-4900-abb9-7f2db55faf13,
18260484,EPPO,Mini data sheet on Homalodisca coagulata,b4c8ae5f-9894-419a-87d2-ed38c43aca22,
16073786,"刘若思, 等",罗汉松蛀皮天牛入境风险分析,6e773847-2735-46f1-b58b-5dd75478f6e3,
155588,"刘景梅,等.2006",香蕉枯萎病菌生理小种鉴定及其SCAR标记,35eb1685-0344-4c52-b90f-6b35140f016f,
161705,"CABI/EPPO,2016",Datasheet report for Haplaxius crudus (pallid cane leafhopper),9a2ed58a-f91c-41cb-84bc-9c3426274501,
17124614,The EU Commission,EPPO Global Database（2024）,d63484ee-900c-43ae-8e41-89f1b91c0589,
7000,"CAB, 2006",CPC2006,2be0d549-1cea-4295-a40a-79c076c113b3,
7000,"CAB, 2006",CPC2006,2be0d549-1cea-4295-a40a-79c076c113b3,
7000,"CAB, 2006",CPC2006,2be0d549-1cea-4295-a40a-79c076c113b3,
7000,"CAB, 2006",CPC2006,2be0d549-1cea-4295-a40a-79c076c113b3,
15392779,于胜祥，陈瑞辉，李振宇,中国口岸外来入侵植物彩色图鉴,62d769fb-900b-4c97-b372-a8dd37e5f028,
15392779,于胜祥，陈瑞辉，李振宇,中国口岸外来入侵植物彩色图鉴,a2987165-d150-4a2d-a559-a41a70e42bd2,
17142879,宋玉双等，2020,我国梢斑螟属害虫研究及防治进展,f0812ce4-c15c-40de-a079-a8ee0b7bdf35,
7000,"CAB, 2006",CPC2006,f0812ce4-c15c-40de-a079-a8ee0b7bdf35,
7000,"CAB, 2006",CPC2006,f0812ce4-c15c-40de-a079-a8ee0b7bdf35,
168665,Parks Canada，2020,加拿大采取措施控制中欧山松大小蠹Dendroctonus ponderosae蔓延,aee580f0-4457-4856-8091-e9b2ff04d951,
153568,"陈乃中, 2009",中国进境植物检疫性有害生物(昆虫卷),aee580f0-4457-4856-8091-e9b2ff04d951,
7000,"CAB, 2006",CPC2006,aee580f0-4457-4856-8091-e9b2ff04d951,
7000,"CAB, 2006",CPC2006,aee580f0-4457-4856-8091-e9b2ff04d951,
7000,"CAB, 2006",CPC2006,aee580f0-4457-4856-8091-e9b2ff04d951,
7000,"CAB, 2006",CPC2006,aee580f0-4457-4856-8091-e9b2ff04d951,
448,"CABI and EPPO, 1992",Quarantine Pests for Europe,aee580f0-4457-4856-8091-e9b2ff04d951,
21065213,"刘 博, 付海滨, 闫超杰, 等",蓝莓瘿蚊入侵我国的风险分析,f6db689f-84b1-497b-aa4a-bf620403c6b7,
168889,EPPO,EPPO更新栎网蝽Corythucha arcuata的发生为害状态,14084b4b-7612-4590-af6f-74157eca978b,
18031745,InfluentialPoints,"Cinara fresai American juniper aphid, Large juniper aphid",7e4aee0e-9f30-4e44-ba07-9e707c8d5404,
15392779,于胜祥，陈瑞辉，李振宇,中国口岸外来入侵植物彩色图鉴,b3bcf096-3311-4730-a610-5b406e00ba12,
7000,"CAB, 2006",CPC2006,a36cf755-7b52-4fac-90e4-bfa43b3ebe60,
7000,"CAB, 2006",CPC2006,a36cf755-7b52-4fac-90e4-bfa43b3ebe60,
7000,"CAB, 2006",CPC2006,a36cf755-7b52-4fac-90e4-bfa43b3ebe60,
7000,"CAB, 2006",CPC2006,a36cf755-7b52-4fac-90e4-bfa43b3ebe60,
168949,"EPPO,2020",EPPO警报名单新增—苹扁头吉丁Chrysobothris femorata（鞘翅目：吉丁科）,b05e9e68-b57e-4fad-a061-e5479e3b0efb,
158283,"Deng X G,et al.2014","First Report of Sweet potato chlorotic fleck virus Infecting Sweet Potato in Sichuan Province, China",0d21a81c-67be-4a60-b424-24a3d8c7abec,
169277,印丽萍，2018,中国进境植物检疫性有害生物——杂草卷,22d0ae9e-6714-40e6-a9c7-c4ed40e362d4,
7000,"CAB, 2006",CPC2006,22d0ae9e-6714-40e6-a9c7-c4ed40e362d4,
7000,"CAB, 2006",CPC2006,22d0ae9e-6714-40e6-a9c7-c4ed40e362d4,
7000,"CAB, 2006",CPC2006,22d0ae9e-6714-40e6-a9c7-c4ed40e362d4,
7000,"CAB, 2006",CPC2006,22d0ae9e-6714-40e6-a9c7-c4ed40e362d4,
168545,EPPO,瑞士宣布发现五种外来入侵植物,b38465fd-9107-448c-be6e-c525cf497eac,
7000,"CAB, 2006",CPC2006,aa0ce161-a30b-46d7-bf7c-09cca2646bc7,
7000,"CAB, 2006",CPC2006,aa0ce161-a30b-46d7-bf7c-09cca2646bc7,
7000,"CAB, 2006",CPC2006,aa0ce161-a30b-46d7-bf7c-09cca2646bc7,
7000,"CAB, 2006",CPC2006,aa0ce161-a30b-46d7-bf7c-09cca2646bc7,
7000,"CAB, 2006",CPC2006,3509f370-14b1-4ff2-a055-9d5d056b3e95,
7000,"CAB, 2006",CPC2006,3509f370-14b1-4ff2-a055-9d5d056b3e95,
7000,"CAB, 2006",CPC2006,3509f370-14b1-4ff2-a055-9d5d056b3e95,
7000,"CAB, 2006",CPC2006,3509f370-14b1-4ff2-a055-9d5d056b3e95,
7000,"CAB, 2006",CPC2006,7699518e-6203-40b3-8559-a56852d263d0,
7000,"CAB, 2006",CPC2006,7699518e-6203-40b3-8559-a56852d263d0,
7000,"CAB, 2006",CPC2006,7699518e-6203-40b3-8559-a56852d263d0,
7000,"CAB, 2006",CPC2006,7699518e-6203-40b3-8559-a56852d263d0,
10325,"孔宝华等, 2001",云南省花卉病毒病种类及防治对策,7699518e-6203-40b3-8559-a56852d263d0,
10457,"梁禧卫, 2006",河北省花卉病毒病发生现状及防治对策,7699518e-6203-40b3-8559-a56852d263d0,
1674,"牛宏舜等, 1992",病毒手册,7699518e-6203-40b3-8559-a56852d263d0,
3037,"CABI, 2005",Chrysanthemum virus B,7699518e-6203-40b3-8559-a56852d263d0,
3037,"CABI, 2005",Chrysanthemum virus B,7699518e-6203-40b3-8559-a56852d263d0,
3037,"CABI, 2005",Chrysanthemum virus B,7699518e-6203-40b3-8559-a56852d263d0,
165863,"Cho S Y, et al. 2017",First Report of Actinidia virus A and B Infecting Actinidia chinensis in South Korea,2590c232-d850-4edb-b449-d85ef88ad654,
159857,"Zheng Y Z,et al.2014",First Report of Actinidia virus A and Actinidia virus B on Kiwifruit in China,2590c232-d850-4edb-b449-d85ef88ad654,
159857,"Zheng Y Z,et al.2014",First Report of Actinidia virus A and Actinidia virus B on Kiwifruit in China,cf1978a9-09c9-45c4-91de-ba1807e110ad,
165208,"Porotikova E V, et al. 2016",First Report of Grapevine virus A in Russian Grapevines,5f9bd286-edb0-41db-8995-89fac402ebea,
161537,"Immanuel T M, et al. 2015","First Reports of Grapevine virus A, Grapevine fleck virus, and Grapevine leafroll-associated virus 1 in the United Kingdom",5f9bd286-edb0-41db-8995-89fac402ebea,
159886,"Kostadinovska E,et al.2014",First Report of Grapevine virus A and Grapevine fleck virus in the Former Yugoslav Republic of Macedonia,5f9bd286-edb0-41db-8995-89fac402ebea,
7000,"CAB, 2006",CPC2006,5f9bd286-edb0-41db-8995-89fac402ebea,
7000,"CAB, 2006",CPC2006,5f9bd286-edb0-41db-8995-89fac402ebea,
7000,"CAB, 2006",CPC2006,5f9bd286-edb0-41db-8995-89fac402ebea,
7000,"CAB, 2006",CPC2006,5f9bd286-edb0-41db-8995-89fac402ebea,
3124,"CABI, 2005",Grapevine virus A,5f9bd286-edb0-41db-8995-89fac402ebea,
3124,"CABI, 2005",Grapevine virus A,5f9bd286-edb0-41db-8995-89fac402ebea,
3124,"CABI, 2005",Grapevine virus A,5f9bd286-edb0-41db-8995-89fac402ebea,
163608,"Sabanadzovic S, et al. 2016",First Report of Grapevine virus B Infecting Muscadine (Vitis rotundifolia) in the United States,f5492543-ffed-441a-8087-899f01ae048b,
159304,"Ma Y X,et al.2014",First Report of Cherry mottle leaf virus Infecting Cherry in China,958fd895-50ef-4c3e-94af-1ac61abeb612,
169516,"董云浩, 等. 2020",加强果树规范化采样和病毒检测，降低潜隐和危险性病毒对我国苹果产业的危害风险,60a64990-82b4-408c-87a6-d798f9dde737,
165165,"Lemma B, et al. 2016","First Report of Apple stem grooving virus, Apple stem pitting virus, and Apple chlorotic leaf spot virus in Apple Trees From Chencha, Ethiopia",60a64990-82b4-408c-87a6-d798f9dde737,
7000,"CAB, 2006",CPC2006,60a64990-82b4-408c-87a6-d798f9dde737,
7000,"CAB, 2006",CPC2006,60a64990-82b4-408c-87a6-d798f9dde737,
7000,"CAB, 2006",CPC2006,60a64990-82b4-408c-87a6-d798f9dde737,
7000,"CAB, 2006",CPC2006,60a64990-82b4-408c-87a6-d798f9dde737,
10388,"董薇等, 2005",大樱桃病毒病研究进展,60a64990-82b4-408c-87a6-d798f9dde737,
10388,"董薇等, 2005",大樱桃病毒病研究进展,60a64990-82b4-408c-87a6-d798f9dde737,
3153,"CABI, 2005",American hop latent virus,60a64990-82b4-408c-87a6-d798f9dde737,
3153,"CABI, 2005",American hop latent virus,60a64990-82b4-408c-87a6-d798f9dde737,
168637,EPPO,阿尔及利亚首次报道葡萄灰皮诺病毒Grapevine Pinot gris virus危害葡萄,90b6dd77-e4b9-474c-b211-e182f6c694da,
167013,"Silva G, et al. 2018",First record of Grapevine Pinot gris virus infecting Vitis vinifera in the United Kingdom,90b6dd77-e4b9-474c-b211-e182f6c694da,
165754,"Ruiz-Garcia A B, et al. 2017",First Report of Grapevine Pinot gris virus in Grapevine in Spain,90b6dd77-e4b9-474c-b211-e182f6c694da,
165216,"Reynard J S, et al. 2016",First Report of Grapevine Pinot gris virus in German Vineyards,90b6dd77-e4b9-474c-b211-e182f6c694da,
164890,"Poojari S, et al. 2016","First Report of Grapevine Pinot gris virus in British Columbia, Canada",90b6dd77-e4b9-474c-b211-e182f6c694da,
164817,"Angelini E, Bertazzon N, Montgomery J, et al. 2016",Occurrence of Grapevine Pinot gris virus in Commercial Vineyards in the United States,90b6dd77-e4b9-474c-b211-e182f6c694da,
163700,"Xiao H, et al. 2016",First Report of Grapevine Pinot gris virus in Commercial Grapes in Canada,90b6dd77-e4b9-474c-b211-e182f6c694da,
163562,"Gazel M, et al. 2016",First Report of Grapevine Pinot gris virus in Grapevine in Turkey,90b6dd77-e4b9-474c-b211-e182f6c694da,
160583,"Beuve M, et al. 2015",First Report of Grapevine Pinot gris virus(GPGV) in grapevine in France,90b6dd77-e4b9-474c-b211-e182f6c694da,
7000,"CAB, 2006",CPC2006,0ff0187b-92f4-40ef-90d6-8246ef9f8224,
7000,"CAB, 2006",CPC2006,0ff0187b-92f4-40ef-90d6-8246ef9f8224,
7000,"CAB, 2006",CPC2006,0ff0187b-92f4-40ef-90d6-8246ef9f8224,
7000,"CAB, 2006",CPC2006,0ff0187b-92f4-40ef-90d6-8246ef9f8224,
7000,"CAB, 2006",CPC2006,0ff0187b-92f4-40ef-90d6-8246ef9f8224,
1695,"季良, 1995",植物种传病毒及其检疫,0ff0187b-92f4-40ef-90d6-8246ef9f8224,
165816,"Kinoti W M, et al. 2017","First Report of Apricot vein clearing-associated virus (AVCaV) in Australia and in a New Host, Prunus cerasifera",a107c88e-befb-49a3-b419-3e222312b46a,
7000,"CAB, 2006",CPC2006,caf8187b-09fc-4556-8ff8-5060ddc1f621,
7000,"CAB, 2006",CPC2006,caf8187b-09fc-4556-8ff8-5060ddc1f621,
7000,"CAB, 2006",CPC2006,caf8187b-09fc-4556-8ff8-5060ddc1f621,
7000,"CAB, 2006",CPC2006,caf8187b-09fc-4556-8ff8-5060ddc1f621,
165865,"Cao M J, et al. 2017",First Report of Citrus leaf blotch virus in Lemon in China,a78a5543-ad1c-4370-80f0-47e0fda37e30,
165460,"Gress J C, et al. 2017",First Report of Citrus leaf blotch virus in Peony in the U.S.A.,a78a5543-ad1c-4370-80f0-47e0fda37e30,
165895,"Jo Y, et al. 2017",First Report of Asian prunus virus 2 and Cherry virus A Infecting Japanese Apricot (Prunus mume) in Korea,9a3a552a-9185-4a83-ae14-763c45d67787,
164886,"Kinoti W M, et al. 2016",First Report of Cherry virus A (CVA) in Australia and the First Report of CVA Infecting Prunus cerasifera,9a3a552a-9185-4a83-ae14-763c45d67787,
7000,"CAB, 2006",CPC2006,9a3a552a-9185-4a83-ae14-763c45d67787,
7000,"CAB, 2006",CPC2006,9a3a552a-9185-4a83-ae14-763c45d67787,
7000,"CAB, 2006",CPC2006,9a3a552a-9185-4a83-ae14-763c45d67787,
10388,"董薇等, 2005",大樱桃病毒病研究进展,9a3a552a-9185-4a83-ae14-763c45d67787,
169472,"周诠, 等. 2020",危害桑树的新害虫——暗翅足距小蠹,ee4dab15-4b8f-4762-a377-5c1868181a38,
168906,新西兰生物安全部,新西兰暗翅材小蠹监测进展,ee4dab15-4b8f-4762-a377-5c1868181a38,
168589,英国环境食品和农村事务部,英国发布亚洲阔材小蠹预警,ee4dab15-4b8f-4762-a377-5c1868181a38,
7000,"CAB, 2006",CPC2006,ee4dab15-4b8f-4762-a377-5c1868181a38,
7000,"CAB, 2006",CPC2006,ee4dab15-4b8f-4762-a377-5c1868181a38,
7000,"CAB, 2006",CPC2006,ee4dab15-4b8f-4762-a377-5c1868181a38,
7000,"CAB, 2006",CPC2006,ee4dab15-4b8f-4762-a377-5c1868181a38,
16573633,CABI,CABI Digital Library（2024）,973b4e4a-274a-4126-a3cc-5c43dc98320c,
165359,"Jo Y H, et al. 2017",First Report of Cherry necrotic rusty mottle virus Infecting a Peach Cultivar in Korea,973b4e4a-274a-4126-a3cc-5c43dc98320c,
158287,"Cho I S,et al.2014",First Report of Cherry necrotic rusty mottle virus Infecting Sweet Cherry Trees in Korea,973b4e4a-274a-4126-a3cc-5c43dc98320c,
7000,"CAB, 2006",CPC2006,973b4e4a-274a-4126-a3cc-5c43dc98320c,
7000,"CAB, 2006",CPC2006,973b4e4a-274a-4126-a3cc-5c43dc98320c,
7000,"CAB, 2006",CPC2006,973b4e4a-274a-4126-a3cc-5c43dc98320c,
7000,"CAB, 2006",CPC2006,973b4e4a-274a-4126-a3cc-5c43dc98320c,
448,"CABI and EPPO, 1992",Quarantine Pests for Europe,973b4e4a-274a-4126-a3cc-5c43dc98320c,
3046,"CABI, 2005",Cherry necrotic rusty mottle virus,973b4e4a-274a-4126-a3cc-5c43dc98320c,
3046,"CABI, 2005",Cherry necrotic rusty mottle virus,973b4e4a-274a-4126-a3cc-5c43dc98320c,
3046,"CABI, 2005",Cherry necrotic rusty mottle virus,973b4e4a-274a-4126-a3cc-5c43dc98320c,
7000,"CAB, 2006",CPC2006,05625cc5-e623-4307-b7ac-9ffcef26ebb4,
7000,"CAB, 2006",CPC2006,05625cc5-e623-4307-b7ac-9ffcef26ebb4,
7000,"CAB, 2006",CPC2006,05625cc5-e623-4307-b7ac-9ffcef26ebb4,
3058,"CABI, 2005",Cherry green ring mottle virus,05625cc5-e623-4307-b7ac-9ffcef26ebb4,
3058,"CABI, 2005",Cherry green ring mottle virus,05625cc5-e623-4307-b7ac-9ffcef26ebb4,
3058,"CABI, 2005",Cherry green ring mottle virus,05625cc5-e623-4307-b7ac-9ffcef26ebb4,
165486,"Jo Y, et al. 2017",First Report of Asian prunus viruses in Peach Trees in Korea,dc0a6a0a-14eb-4e94-9e72-ba5072c0082e,
169516,"董云浩, 等. 2020",加强果树规范化采样和病毒检测，降低潜隐和危险性病毒对我国苹果产业的危害风险,821d074d-f5ca-426a-9c65-f93ae53f8f37,
165165,"Lemma B, et al. 2016","First Report of Apple stem grooving virus, Apple stem pitting virus, and Apple chlorotic leaf spot virus in Apple Trees From Chencha, Ethiopia",821d074d-f5ca-426a-9c65-f93ae53f8f37,
154907,"杨俊玲,等.2006",地高辛标记cD NA探针检测苹果茎痘病毒,821d074d-f5ca-426a-9c65-f93ae53f8f37,
7000,"CAB, 2006",CPC2006,821d074d-f5ca-426a-9c65-f93ae53f8f37,
7000,"CAB, 2006",CPC2006,821d074d-f5ca-426a-9c65-f93ae53f8f37,
3161,"CABI, 2005",Apple stem pitting virus,821d074d-f5ca-426a-9c65-f93ae53f8f37,
3161,"CABI, 2005",Apple stem pitting virus,821d074d-f5ca-426a-9c65-f93ae53f8f37,
3161,"CABI, 2005",Apple stem pitting virus,821d074d-f5ca-426a-9c65-f93ae53f8f37,
165895,"Jo Y, et al. 2017",First Report of Asian prunus virus 2 and Cherry virus A Infecting Japanese Apricot (Prunus mume) in Korea,84cd64f8-7ec2-4224-96a7-505f6fefc9af,
165486,"Jo Y, et al. 2017",First Report of Asian prunus viruses in Peach Trees in Korea,84cd64f8-7ec2-4224-96a7-505f6fefc9af,
167128,"Selmi I, et al. 2018",First Report of Grapevine rupestris stem pitting-associated virus in Wild Grapevines (Vitis vinifera spp. sylvestris) in Tunisia,e87580a0-7935-4941-9240-64ea093b4d7a,
165749,"Jo Y, et al. 2017",First Report of Grapevine rupestris stem pitting-associated virus in Grapevine in Korea,e87580a0-7935-4941-9240-64ea093b4d7a,
165209,"Dmitrenko U D, et al. 2016",First Report of Grapevine rupestris stem pitting-associated virus in Russia,e87580a0-7935-4941-9240-64ea093b4d7a,
160613,"Immanuel T, et al. 2015",Grapevine rupestris stem pitting-associated virus detected in Vitis vinifera in the United Kingdom,e87580a0-7935-4941-9240-64ea093b4d7a,
164818,"Selvarajan R, and Balasubramanian V. 2016",First Report of Banana mild mosaic virus Infecting Banana in India,3905d0ff-9d61-4dcb-b675-2ab4acf884f7,
165214,"Kim J S, et al. 2016",First Report of Cactus virus X Infecting Hylocereus undatus in Korea,5c5f52ec-2ed1-420d-a7f9-5cb100faab9f,
164994,"Peng C, et al. 2016","Molecular Identification of Cactus virus X Infecting Hylocereus polyrhizus (Cactaceae) in Hainan Island, China",5c5f52ec-2ed1-420d-a7f9-5cb100faab9f,
1654,CMI/AAB,CIE Descripitions of Plant Viruses,5c5f52ec-2ed1-420d-a7f9-5cb100faab9f,
164952,"De La Torre-Almaraz R, et al. 2016",First Report of Schlumbergera virus X in Prickly Pear (Opuntia ficus-indica) in Mexico,342ca156-0a56-4986-bd05-882476771bf4,
7000,"CAB, 2006",CPC2006,933bbf10-33ba-49fd-87d9-a7c003957c71,
7000,"CAB, 2006",CPC2006,933bbf10-33ba-49fd-87d9-a7c003957c71,
7000,"CAB, 2006",CPC2006,933bbf10-33ba-49fd-87d9-a7c003957c71,
157027,"陈剑平,等.2007",我国49种线状植物病毒分子鉴定及其基因组研究,5f0ed8df-39d3-4be8-97b1-e389e796dd25,
1654,CMI/AAB,CIE Descripitions of Plant Viruses,3e4b7756-ade7-42b2-812b-732533732ac1,
159752,"de Neergaard E,et al.2014","First report of Potato leafroll virus, Potato virus A, Potato virus X and Potato virus Y in potato in Greenland",bfbfaf51-689b-43b1-9458-1cefcacdf983,
7000,"CAB, 2006",CPC2006,bfbfaf51-689b-43b1-9458-1cefcacdf983,
7000,"CAB, 2006",CPC2006,bfbfaf51-689b-43b1-9458-1cefcacdf983,
7000,"CAB, 2006",CPC2006,bfbfaf51-689b-43b1-9458-1cefcacdf983,
7000,"CAB, 2006",CPC2006,bfbfaf51-689b-43b1-9458-1cefcacdf983,
1695,"季良, 1995",植物种传病毒及其检疫,bfbfaf51-689b-43b1-9458-1cefcacdf983,
15392779,于胜祥，陈瑞辉，李振宇,中国口岸外来入侵植物彩色图鉴,0c9bd10a-c52c-4918-9b76-5c41ab6410a3,
17430484,张寅寅等，2020,大连海关全国首次从荷兰进境的百合种球中截获郁金香X病毒,f715ba59-9873-4229-a9fc-54e9be293b93,
165745,"Fernandez E, et al. 2017",First Report of Cassava Common Mosaic Disease and Cassava common mosaic virus Infecting Cassava (Manihot esculenta) in Peru,0e444ee1-29d4-4021-878a-06535154d6a4,
161600,"Mejías A, et al. 2015",New Record of Cassava common mosaic virus Infecting Chaya (Cnidoscolus chayamansaMcVaug) in Venezuela,0e444ee1-29d4-4021-878a-06535154d6a4,
161495,"Feo L Di, et al. 2015",First Report of Cassava common mosaic virusand Cassava frogskin-associated virus Infecting Cassava in Argentina,0e444ee1-29d4-4021-878a-06535154d6a4,
1654,CMI/AAB,CIE Descripitions of Plant Viruses,0e444ee1-29d4-4021-878a-06535154d6a4,
164761,"Fox A, Fowkes A, Buxton-Kirk A, et al. 2016",First report of Potato aucuba mosaic virus in Solanum jasminoides in the United Kingdom,664a4905-39d9-4601-87ca-21e7bc91a62e,
1654,CMI/AAB,CIE Descripitions of Plant Viruses,664a4905-39d9-4601-87ca-21e7bc91a62e,
168926,"P. Chakraborty, A. Karmakar, T. Sarkar, A. Saha, and D. Saha",印度首次发现葫芦轻度花叶病毒侵染瓠瓜,46d38369-fba8-4346-9f1e-a5beaedcc509,
1674,"牛宏舜等, 1992",病毒手册,f7565814-a7f9-42b3-8092-7fe7daeea457,
154944,"王国平,等.1991",我国草莓主栽区病毒种类的鉴定,4b737839-f432-4d77-9b5a-69b9be16faff,
7000,"CAB, 2006",CPC2006,4b737839-f432-4d77-9b5a-69b9be16faff,
7000,"CAB, 2006",CPC2006,4b737839-f432-4d77-9b5a-69b9be16faff,
7000,"CAB, 2006",CPC2006,4b737839-f432-4d77-9b5a-69b9be16faff,
7000,"CAB, 2006",CPC2006,4b737839-f432-4d77-9b5a-69b9be16faff,
2986,"CABI, 2005",Strawberry mild yellow edge virus,4b737839-f432-4d77-9b5a-69b9be16faff,
2986,"CABI, 2005",Strawberry mild yellow edge virus,4b737839-f432-4d77-9b5a-69b9be16faff,
2986,"CABI, 2005",Strawberry mild yellow edge virus,4b737839-f432-4d77-9b5a-69b9be16faff,
1674,"牛宏舜等, 1992",病毒手册,54874cf8-69da-47f7-8ae7-1e138caf9207,
168663,WTO，2020,俄罗斯修订植物检疫要求,0a2814aa-4492-437d-a8ac-6dcf749bd915,
165568,"Souiri A, et al. 2017",First report of Pepino mosaic virus in tomato in Morocco,0a2814aa-4492-437d-a8ac-6dcf749bd915,
154327,,国际植物种传病害检验方法标准（一）,0a2814aa-4492-437d-a8ac-6dcf749bd915,
154327,,国际植物种传病害检验方法标准（一）,0a2814aa-4492-437d-a8ac-6dcf749bd915,
7000,"CAB, 2006",CPC2006,0a2814aa-4492-437d-a8ac-6dcf749bd915,
7000,"CAB, 2006",CPC2006,0a2814aa-4492-437d-a8ac-6dcf749bd915,
7000,"CAB, 2006",CPC2006,0a2814aa-4492-437d-a8ac-6dcf749bd915,
7000,"CAB, 2006",CPC2006,0a2814aa-4492-437d-a8ac-6dcf749bd915,
7000,"CAB, 2006",CPC2006,0a2814aa-4492-437d-a8ac-6dcf749bd915,
7000,"CAB, 2006",CPC2006,3f552869-b547-4c2a-be37-b6880f85ee17,
